Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
4:00,1239,558,82,615,438,543,345,101,669,1039,713,203
5:00,1244,537,80,663,457,515,333,110,698,1059,658,207
6:00,1247,530,86,712,467,466,303,114,701,1093,605,215
7:00,1251,510,95,754,471,501,278,116,708,1126,563,231
8:00,1244,496,100,790,473,558,265,107,712,1145,505,255
9:00,1260,473,95,830,494,620,263,102,703,1158,442,283
10:00,1265,469,92,877,522,688,275,95,698,1176,372,304
11:00,1274,448,91,883,561,782,290,111,679,1152,323,361
12:00,1292,445,98,915,603,869,306,132,664,1216,286,402
13:00,1306,417,100,926,617,941,309,180,645,1240,254,448
14:00,1317,390,99,949,635,1046,314,223,617,1261,220,481
15:00,1319,334,109,960,656,1113,298,227,603,1288,190,513
16:00,1300,303,103,978,683,1174,282,263,589,1320,177,569
17:00,1275,255,101,952,706,1187,253,282,578,1343,178,611
18:00,1235,223,110,892,709,1212,227,292,555,1349,161,586
19:00,1192,202,129,842,717,1174,200,310,527,1353,137,570
20:00,1133,168,149,764,715,1174,181,346,512,1347,150,546
21:00,1084,150,161,696,714,1162,195,367,502,1346,140,535
22:00,1019,127,169,697,730,1157,231,388,493,1339,163,501
23:00,954,109,160,679,754,1163,283,419,507,1327,173,512
0:00,875,92,146,651,763,1166,345,473,521,1314,181,566
1:00,818,70,127,605,752,1193,409,498,562,1355,180,765
2:00,735,64,120,582,734,1178,458,507,556,1328,192,885
3:00,655,60,119,551,709,1163,478,506,523,1284,198,983
4:00,564,59,118,522,676,1144,486,513,484,1217,197,1044
5:00,456,58,124,501,647,1117,480,514,460,1135,223,1093
6:00,359,62,128,472,600,1102,453,540,445,1030,232,1133
7:00,286,64,133,446,543,1095,416,576,450,888,253,1147
8:00,214,70,135,420,495,1075,377,623,463,739,260,1154
9:00,169,69,137,384,452,1056,372,681,475,599,244,1157
10:00,138,66,143,362,432,1049,386,764,526,477,227,1146
11:00,98,60,158,316,418,1076,439,826,578,387,196,1154
12:00,76,53,182,300,401,1092,490,854,654,327,171,1170
13:00,65,51,207,263,404,1114,536,897,747,297,144,1169
14:00,61,54,229,246,397,1106,567,910,832,275,139,1180
15:00,69,63,233,227,394,1099,589,885,891,240,156,1190
16:00,84,80,242,228,381,1054,604,846,925,201,180,1226
17:00,99,106,251,226,376,1045,590,791,961,176,191,1232
18:00,111,137,260,215,362,949,557,714,974,168,193,1218
19:00,120,157,276,209,353,869,508,613,970,214,193,1201
20:00,127,170,300,224,366,758,456,498,961,300,194,1179
21:00,139,176,316,224,370,678,405,430,951,383,169,1150
22:00,148,173,322,253,377,611,380,374,960,461,154,1077
23:00,156,169,321,312,387,545,365,361,981,529,146,1008
0:00,158,171,317,381,398,511,367,359,941,576,142,981
1:00,178,182,300,468,399,480,346,332,846,672,132,987
2:00,193,190,287,534,383,427,351,315,866,728,146,927
3:00,207,199,277,606,363,391,329,296,883,767,171,877
4:00,220,208,269,645,343,359,297,269,873,798,204,828
5:00,228,219,270,669,317,337,267,239,836,814,233,798
6:00,223,233,270,681,273,315,242,211,793,821,269,775
7:00,216,229,275,699,221,298,215,179,737,823,295,756
8:00,212,221,269,710,183,282,193,139,671,816,327,734
9:00,206,203,263,728,134,262,184,123,604,801,382,716
10:00,176,178,270,749,111,251,172,113,555,830,419,717
11:00,170,130,311,760,92,245,168,107,517,855,482,632
12:00,150,92,384,807,87,253,172,103,454,880,532,653
13:00,134,81,468,789,96,281,177,104,390,875,614,709
14:00,124,60,566,762,95,299,176,113,396,851,670,763
15:00,125,42,697,736,113,314,174,94,422,836,714,764
16:00,127,42,778,654,119,338,168,104,427,816,738,759
17:00,123,49,882,589,129,355,172,103,436,791,733,749
18:00,128,53,990,473,133,336,172,93,430,765,726,789
19:00,138,54,1052,361,129,305,153,85,396,743,667,801
20:00,153,52,1147,273,136,267,135,81,384,719,623,813
21:00,172,46,1178,195,124,234,117,94,345,705,562,802
22:00,190,43,1181,156,136,208,114,104,315,683,514,789
23:00,209,42,1181,134,145,209,121,118,299,679,488,786
0:00,223,42,1181,131,160,218,127,121,290,676,492,785
1:00,197,38,1198,114,167,237,125,96,258,699,459,791
2:00,217,36,1222,110,175,239,128,106,243,674,466,772
3:00,245,32,1245,117,175,232,129,132,260,634,482,758
4:00,271,30,1260,123,180,213,120,169,293,597,506,743
5:00,298,29,1289,133,184,187,120,216,336,546,531,723
6:00,308,30,1296,153,162,156,106,267,359,495,562,695
7:00,316,35,1307,188,135,119,83,299,414,433,591,674
8:00,345,44,1303,228,110,92,66,314,442,381,612,652
9:00,324,62,1304,284,102,79,57,325,453,348,626,625
10:00,307,85,1319,360,97,78,48,361,441,290,650,594
11:00,307,105,1329,448,97,82,52,403,430,258,684,526
12:00,286,96,1343,505,111,88,57,445,427,253,699,486
13:00,277,106,1336,578,124,100,68,494,422,254,731,428
14:00,266,98,1336,633,137,108,80,550,418,265,716,393
15:00,273,101,1333,694,160,111,90,594,437,281,684,358
16:00,288,110,1322,712,189,111,100,634,423,314,638,324
17:00,327,140,1313,691,207,114,117,661,432,357,591,297
18:00,334,170,1312,679,205,104,115,687,414,402,539,279
19:00,333,195,1311,633,191,98,112,702,403,451,490,264
20:00,328,218,1310,599,183,94,104,740,399,499,450,264
21:00,319,237,1300,551,161,110,102,759,395,539,422,232
22:00,310,242,1290,504,145,144,118,772,400,572,379,215
23:00,302,233,1265,459,138,189,139,784,376,600,341,203
0:00,293,212,1241,434,130,241,162,786,377,618,321,208
1:00,305,240,1212,458,105,260,162,816,379,613,292,113
2:00,299,229,1161,397,90,297,177,782,362,614,268,106
3:00,294,223,1090,340,90,331,173,730,326,613,250,112
4:00,290,218,1001,294,90,356,163,659,297,615,230,113
5:00,295,227,889,261,96,358,156,558,269,595,211,116
6:00,298,247,753,229,104,338,136,479,244,582,199,125
7:00,307,290,620,199,109,310,125,406,228,567,192,128
8:00,302,338,475,175,109,295,136,370,213,525,184,112
9:00,286,367,337,141,99,318,163,367,188,507,196,133
10:00,280,435,249,121,103,393,215,362,178,496,208,132
